Date,Period,National Demand,Transmission Demand,Emb. Wind,Emb. Solar,Pump Storage,France Int.,BritNed Int.,Moyle Int.,East-West Int.
2014-01-04,15,14800,15264,394,0,10.5,983.5,500,-35,-119
2014-01-04,16,15376.5,15891.5,379,0,4.5,983.5,499.5,-69.5,-138
2014-01-04,17,16239,16808,379,0,6.5,983.5,500,-80,-182
2014-01-04,18,17148.5,17735.5,411.5,8,8.5,983.5,499.5,-90.5,-187
2014-01-04,19,18177,18725,411.5,19.5,8,983.5,500,-57,-182.5
2014-01-04,20,18762,19313.5,359,40.5,10,983.5,500,-53.5,-187.5
2014-01-04,21,19294.5,19877.5,359,65.5,11,983.5,499.5,-84.5,-187.5
2014-01-04,22,19626,20218,338.5,81,11,983.5,500,-94,-187.5
2014-01-04,23,19914,20545,338.5,80,8.5,983.5,500,-116.5,-206.5
2014-01-04,24,20027,20664.5,303.5,91.5,11,983.5,500,-116.5,-210
2014-01-04,25,20138,20784,303.5,86,10,983.5,499.5,-125.5,-210
2014-01-04,26,20134,20779.5,245,77,10,983.5,500,-125.5,-210
2014-01-04,27,20000.5,20646.5,245,72,10.5,983.5,500,-125.5,-210
2014-01-04,28,19967.5,20601.5,230,71,9.5,983.5,499.5,-112.5,-210
2014-01-04,29,19896.5,20525.5,230,63.5,5,983.5,500,-113,-210
2014-01-04,30,19801,20423.5,239.5,49,3.5,983.5,500,-108,-210
2014-01-04,31,19915.5,20558,239.5,33,5.5,983.5,499.5,-125.5,-210
2014-01-04,32,20222.5,20865.5,195.5,19.5,6.5,983.5,500,-125.5,-210
2014-01-04,33,21160,21779.5,195.5,20,9.5,983.5,499.5,-102,-210
2014-01-04,34,22271,22906,190,0,8.5,983.5,500,-116.5,-210
2014-01-04,35,22846,23490,190,0,2.5,983.5,500,-108.5,-229.5
2014-01-04,36,22781,23450.5,203.5,0,2.5,983.5,499.5,-101.5,-265
2014-01-04,37,22522,23215,203.5,0,3.5,983.5,500,-124.5,-265
2014-01-04,38,21931.5,22623,205.5,0,6.5,983.5,499.5,-119.5,-265
2014-01-04,39,21315,22013.5,205.5,0,7,983.5,500,-125.5,-265
2014-01-04,40,20646.5,21345,203.5,0,8.5,983.5,500,-125.5,-265
2014-01-04,41,20048,20725,203.5,0,9,983.5,499.5,-102,-265
2014-01-04,42,19350.5,19980,216,0,7.5,983.5,500,-86.5,-236.5
2014-01-04,43,18668.5,19304.5,216,0,6.5,984,500,-111,-218
2014-01-04,44,18003,18630,213.5,0,7.5,983.5,500,-100,-219
2014-01-04,45,17315,17966.5,213.5,0,6.5,983.5,499.5,-123,-222.5
2014-01-04,46,16835.5,17487.5,222.5,0,9,983.5,500,-98,-245
2014-01-04,47,16043,16925,222.5,0,209.5,933,476,-109.5,-262
2014-01-04,48,15559,16470,244,0,292,933,476,-98.5,-224
2014-01-05,1,15432,16117,244,0,167.5,933.5,475.5,-91,-186
2014-01-05,2,15430,16238,249.5,0,213.5,933.5,476,-109,-218.5
2014-01-05,3,15168.5,16171,249.5,0,408,933,476,-92,-219
2014-01-05,4,14664.5,15869,240.5,0,641,933,475.5,-90,-185
2014-01-05,5,14271.5,15766,240.5,0,936,933,476,-90,-168.5
2014-01-05,6,14136,15727.5,238.5,0,1046,933,476,-87.5,-158
2014-01-05,7,13825.5,15357.5,238.5,0,1008.5,933,475.5,-87.5,-136.5
2014-01-05,8,13442.5,14912.5,231,0,951,933,476,-87.5,-131.5
2014-01-05,9,13196,14673.5,231,0,993,933.5,476,-87.5,-97.5
2014-01-05,10,13050.5,14474,237,0,995,933,475.5,-87.5,-42
2014-01-05,11,12991,14370.5,237,0,992,933,476,-87.5,29.5
2014-01-05,12,13074,14447,220.5,0,985,933,475.5,-87.5,79.5
2014-01-05,13,13392.5,14663,220.5,0,920.5,933,476,-50.5,95
2014-01-05,14,13593,14816,271.5,0,915,933,476,-8.5,95
2014-01-05,15,13969.5,15044.5,271.5,0,767,933,475.5,-8.5,132
2014-01-05,16,14230.5,15208.5,282.5,0,654.5,933,475.5,-24,165
2014-01-05,17,14685,15482,282.5,13.5,448.5,983.5,499.5,-49,184.5
2014-01-05,18,15441.5,15873.5,320,61.5,81,983.5,500,-49,188
2014-01-05,19,16510,16866.5,320,119,6,983.5,500,-49,185
2014-01-05,20,17352,17709.5,414.5,161,8.5,983.5,499.5,-49,133
2014-01-05,21,18209.5,18562.5,414.5,181,4,983.5,500,-49,80
2014-01-05,22,18671.5,19039.5,467,196.5,10,983.5,500,-58.5,47
2014-01-05,23,19194.5,19616.5,467,203.5,11,983.5,499.5,-112,43.5
2014-01-05,24,19673.5,20103,495.5,170.5,10,983.5,500,-119.5,7
2014-01-05,25,20119,20585.5,495.5,120.5,8,983.5,500,-119.5,-38
2014-01-05,26,20368.5,20864,599,91,6,983.5,499.5,-119.5,-70
2014-01-05,27,20344.5,20858,599,89,9.5,983.5,500,-119.5,-85
2014-01-05,28,20152.5,20675.5,582.5,94.5,9,983.5,500,-119.5,-94.5
2014-01-05,29,20118.5,20649.5,582.5,74,6.5,983.5,500,-125.5,-99.5
2014-01-05,30,20018.5,20550.5,613,48,6.5,983.5,499.5,-125.5,-100.5
2014-01-05,31,20136,20676.5,613,27,6.5,983.5,500,-125.5,-109.5
2014-01-05,32,20544,21111.5,731.5,9,3,984,500,-125.5,-134.5
2014-01-05,33,21474.5,22076,731.5,0,7.5,983.5,500,-125.5,-168
2014-01-05,34,22331,22943,797.5,0,7,984,499.5,-125.5,-179.5
2014-01-05,35,22536,23166,797.5,0,7,983.5,500,-125.5,-198.5
2014-01-05,36,22476.5,23109.5,863.5,0,7,983.5,500,-125.5,-200
2014-01-05,37,22115.5,22745.5,863.5,0,4.5,983.5,500,-125.5,-200
2014-01-05,38,21499,22129,821,0,4.5,983.5,499.5,-125.5,-200
2014-01-05,39,20964,21596,821,0,4,983.5,500,-125.5,-200
2014-01-05,40,20216,20844.5,801,0,3.5,983.5,500,-125.5,-200
2014-01-05,41,19787,20418.5,801,0,6.5,983.5,500,-125.5,-200
2014-01-05,42,18933.5,19568,823.5,0,8.5,983.5,500,-125.5,-200
2014-01-05,43,18190,18823.5,823.5,0,8.5,983.5,500,-125.5,-200
2014-01-05,44,17273.5,17873.5,804,0,8.5,983.5,499.5,-125.5,-167
2014-01-05,45,16574.5,17120,804,0,4,983.5,500,-125.5,-115.5
2014-01-05,46,15729.5,16213,789,0,19.5,983,500,-118.5,-58
2014-01-05,47,14630.5,15283.5,789,0,262,908.5,464,-93.5,-27
2014-01-05,48,14112.5,14781.5,716.5,0,305,909,464,-93.5,-15.5
2014-01-06,1,14098,14996,716.5,0,524.5,909,464,-93.5,22
2014-01-06,2,14180,15224,698,0,658.5,909,464,-88,84.5
2014-01-06,3,14090.5,15234,698,0,750.5,909,463.5,-93.5,156
2014-01-06,4,13755.5,14926,707,0,788,909,464,-82.5,183
2014-01-06,5,13454,14684.5,707,0,920,909,464,-59,189
2014-01-06,6,13428,14597,691.5,0,846,909,464,-51,189
2014-01-06,7,13108,14386,691.5,0,972,909,463.5,-23.5,189
2014-01-06,8,12851.5,14123.5,713,0,987.5,909,464,-14,189
2014-01-06,9,12689,14017,713,0,1018.5,909,443,-10.5,189
2014-01-06,10,12683,14001.5,688.5,0,1008,909,442.5,-10.5,189
2014-01-06,11,13057.5,14364,688.5,0,1004.5,909,445,-13.5,188.5
2014-01-06,12,13653,14848,731,0,959.5,909,445.5,-46,186.5
2014-01-06,13,15352,15848.5,731,0,210.5,894.5,65,-15,138
2014-01-06,14,16999,17310,736,0,11,894.5,51,40.5,63.5
2014-01-06,15,18931,19292.5,736,0,10.5,983.5,-0.5,-21.5,-11.5
2014-01-06,16,20071.5,20554,737.5,0,6.5,983.5,-0.5,-72.5,-86.5
2014-01-06,17,20596,21119.5,737.5,6,9,976.5,61.5,-85.5,-129
2014-01-06,18,20751,21302,761.5,32,8,976.5,62,-92,-150
2014-01-06,19,21092,21667,761.5,87,7.5,984,190,-117,-150
2014-01-06,20,21231.5,21814.5,801,141,7.5,984,190.5,-124,-152
2014-01-06,21,21236.5,21832,801,200.5,8,984,330,-119.5,-168
2014-01-06,22,21298,21903.5,821.5,292.5,9,983.5,330.5,-119.5,-177
2014-01-06,23,21338,21946.5,821.5,348.5,9.5,984,494.5,-119.5,-180.5
2014-01-06,24,21363.5,21975.5,857,323.5,8,984,494.5,-119.5,-185
2014-01-06,25,21473,22088.5,857,334,5.5,984,499.5,-125.5,-185
2014-01-06,26,21427.5,22044,855,347,6.5,984,499.5,-125.5,-185
2014-01-06,27,21398,21988,855,286.5,7,984,499.5,-125.5,-158.5
2014-01-06,28,21401,21983.5,865,254,7,983.5,499.5,-125.5,-150
2014-01-06,29,21472,22053.5,865,182.5,6.5,983.5,500,-125.5,-150
2014-01-06,30,21359,21940.5,888,125.5,6.5,983.5,499.5,-125.5,-150
2014-01-06,31,21468.5,22058,888,58,5,984,292,-125.5,-157.5
2014-01-06,32,22008.5,22626,868.5,16.5,7.5,983.5,291.5,-125.5,-185
2014-01-06,33,23073.5,23694,868.5,8,9,984,227,-125.5,-185
2014-01-06,34,24286.5,24903.5,837.5,0,4,984,226,-125.5,-186.5
2014-01-06,35,24665,25321,837.5,0,6.5,984,499.5,-125.5,-223.5
2014-01-06,36,24545.5,25228.5,838,0,7,984,500,-125.5,-251
2014-01-06,37,24158,24858.5,838,0,9,984,499.5,-125.5,-264.5
2014-01-06,38,23666.5,24369,837,0,10,983.5,500,-125.5,-265
2014-01-06,39,23114,23811,837,0,2.5,984,500,-125.5,-265
2014-01-06,40,22311,23006.5,841.5,0,3.5,984,500,-125.5,-265
2014-01-06,41,21575,22250,841.5,0,6,984,500,-125.5,-244.5
2014-01-06,42,20728,21370,841,0,4,983.5,500,-125.5,-213.5
2014-01-06,43,19814,20424,841,0,4,983.5,500,-125.5,-181.5
2014-01-06,44,18628.5,19209.5,836.5,0,6.5,983.5,500,-125.5,-148.5
2014-01-06,45,17622,18156,836.5,0,6.5,983.5,500,-125.5,-103
2014-01-06,46,16622.5,17068,827.5,0,7.5,984,500,-112.5,-28.5
2014-01-06,47,15438,16096.5,827.5,0,248.5,884.5,451.5,-87.5,18
2014-01-06,48,14739,15693.5,848.5,0,631,884.5,451,-87.5,20
2014-01-07,1,14627,15715.5,848.5,0,810.5,884.5,451.5,-87.5,32
2014-01-07,2,14773.5,15912.5,843,0,720.5,884.5,451,-87.5,61
2014-01-07,3,14632,15807,843,0,889,884.5,452,-87.5,106.5
2014-01-07,4,14274.5,15565,862.5,0,960,884.5,452,-87.5,150
2014-01-07,5,13968,15314,862.5,0,975.5,884.5,452,-87.5,166
2014-01-07,6,13887.5,15229.5,840.5,0,1017,884.5,451.5,-87.5,155
2014-01-07,7,13621.5,15055,840.5,0,1047,884.5,452,-87.5,166.5
2014-01-07,8,13379.5,14815,864,0,1048,884.5,452,-87.5,162.5
2014-01-07,9,13181.5,14663,864,0,1094,884.5,273.5,-87.5,162.5
2014-01-07,10,13200.5,14672,898.5,0,1084,884.5,272,-87.5,162.5
2014-01-07,11,13529.5,14959,898.5,0,998.5,884.5,451.5,-87.5,158.5
2014-01-07,12,14126,15411.5,839.5,0,970.5,884,451,-80.5,100
2014-01-07,13,15712,16359,839.5,0,524.5,696,201.5,-23,25.5
2014-01-07,14,17436,17804,849.5,0,91,698.5,200.5,-12,-49.5
2014-01-07,15,19494.5,19962,849.5,0,7,812,389,-35,-124.5
2014-01-07,16,20682.5,21267,799.5,0,4,812,389,-87.5,-190
2014-01-07,17,21081,21746,799.5,6.5,9,861.5,460,-118.5,-235
2014-01-07,18,21064.5,21727,804.5,18.5,8.5,861.5,460,-112,-242.5
2014-01-07,19,21377.5,22022,804.5,42,10,984,483,-125,-210
2014-01-07,20,21591,22234.5,793.5,95.5,8.5,984,483,-125,-210
2014-01-07,21,21632,22300.5,793.5,178.5,7.5,984,476.5,-118,-242.5
2014-01-07,22,21504.5,22196.5,819.5,267,7.5,983.5,476.5,-125.5,-260
2014-01-07,23,21459,22151,819.5,350.5,7.5,984,499.5,-125.5,-260
2014-01-07,24,21404.5,22097,862,387,7.5,984,500,-125.5,-260
2014-01-07,25,21391.5,22084,862,406.5,6,984,500,-125.5,-260
2014-01-07,26,21273.5,21965,854.5,402,6.5,984,500,-125.5,-260
2014-01-07,27,21204,21895.5,854.5,363,6.5,984,500,-125.5,-260
2014-01-07,28,21255,21945.5,823.5,300,4,984,500,-125.5,-260
2014-01-07,29,21320.5,22011.5,823.5,233,6,983.5,499.5,-125.5,-260
2014-01-07,30,21202.5,21894,838,157,6.5,984,500,-125.5,-260
2014-01-07,31,21250.5,21941,838,82.5,5,983.5,294.5,-125.5,-260
2014-01-07,32,21875.5,22574,777.5,25,5.5,984,293.5,-125.5,-260
2014-01-07,33,23093,23787.5,777.5,6,8.5,983.5,431,-125.5,-260
2014-01-07,34,24395,25086.5,741,0,6,984,430.5,-125.5,-260
2014-01-07,35,24788.5,25480,741,0,6.5,984,500,-125.5,-260
2014-01-07,36,24624.5,25315.5,715,0,5.5,984,499.5,-125.5,-260
2014-01-07,37,24320,25016,715,0,4.5,984,500,-125.5,-264.5
2014-01-07,38,23799.5,24498,723,0,9,984,500,-125.5,-265
2014-01-07,39,23151.5,23848,723,0,6,983.5,500,-125.5,-265
2014-01-07,40,22392,23091,697,0,7.5,983,500,-125.5,-265
2014-01-07,41,21733,22432,697,0,9.5,984,500,-125.5,-265
2014-01-07,42,20806,21506.5,673.5,0,9,984,500,-125.5,-265
2014-01-07,43,19863,20558,673.5,0,4.5,984,500,-125.5,-265
2014-01-07,44,18679.5,19373,660.5,0,3.5,984,500,-125.5,-265
2014-01-07,45,17751.5,18447,660.5,0,6,984,500,-125.5,-265
2014-01-07,46,16770.5,17446.5,641.5,0,20.5,983.5,499.5,-125.5,-241.5
2014-01-07,47,15520.5,16580.5,641.5,0,428,935,449.5,-125.5,-210
2014-01-07,48,14892.5,16126,663,0,662,935,449,-125.5,-210
2014-01-08,1,14784,16207.5,663,0,791.5,935,476,-125,-210.5
2014-01-08,2,14977.5,16363.5,614,0,746.5,935,476,-114,-183.5
2014-01-08,3,14815,16165.5,614,0,783.5,935,476,-125,-143
2014-01-08,4,14467.5,15852.5,595.5,0,836.5,935,475.5,-122.5,-126.5
2014-01-08,5,14193.5,15573,595.5,0,833,935,476,-115.5,-132.5
2014-01-08,6,14135,15517.5,614,0,844.5,935,476,-124,-115.5
2014-01-08,7,13731.5,15223,614,0,1045,935,475.5,-125,-96
2014-01-08,8,13488.5,15124,659,0,1107,935,476,-123,-105
2014-01-08,9,13295.5,15003.5,659,0,1159,935,476,-123,-126.5
2014-01-08,10,13281.5,15029.5,657.5,0,1176.5,934.5,476,-123,-126.5
2014-01-08,11,13625,15215.5,657.5,0,1056,790,432,-123,-110.5
2014-01-08,12,14177,15604,649,0,916,790.5,385,-92.5,-114
2014-01-08,13,15860,16860.5,649,0,476.5,934,-110.5,-44,-108
2014-01-08,14,17617,18312,658,0,81.5,934,-111,-71,-124
2014-01-08,15,19755,20287.5,658,0,7,984,232.5,-64.5,-158.5
2014-01-08,16,20962,21578,611.5,0,3.5,983.5,232.5,-99,-210.5
2014-01-08,17,21340,22004,611.5,15,3.5,983.5,384.5,-106.5,-252.5
2014-01-08,18,21160.5,21855.5,619.5,55,10,983.5,384.5,-125.5,-260
2014-01-08,19,21418.5,22113.5,619.5,138.5,10,983.5,352.5,-125.5,-259.5
2014-01-08,20,21465.5,22159.5,549.5,218,9.5,983.5,352,-125.5,-259.5
2014-01-08,21,21424,22116.5,549.5,269,7.5,983.5,465,-125.5,-259.5
2014-01-08,22,21412.5,22105,551,339,7.5,983.5,465,-125.5,-260
2014-01-08,23,21470,22161.5,551,388,7.5,983.5,446,-125.5,-259.5
2014-01-08,24,21501.5,22193,537,361.5,7.5,983.5,445.5,-125.5,-259.5
2014-01-08,25,21658,22349,537,303.5,5,983.5,500,-125.5,-260
2014-01-08,26,21712,22403,465,262,5,983.5,500,-125.5,-260
2014-01-08,27,21795,22482.5,465,196,3.5,983.5,500,-125.5,-259.5
2014-01-08,28,21839,22530.5,394.5,144,6,984,500,-125.5,-259.5
2014-01-08,29,21956.5,22650,394.5,90,6.5,983.5,500,-125.5,-260
2014-01-08,30,21952,22645,379.5,58,7.5,984,500,-125.5,-259.5
2014-01-08,31,22107.5,22801,379.5,28.5,5.5,983.5,409,-125.5,-259.5
2014-01-08,32,22889.5,23582,335,8,5.5,983.5,409,-125.5,-259.5
2014-01-08,33,24006.5,24702,335,0,6.5,983.5,345,-125.5,-259.5
2014-01-08,34,24900.5,25596.5,281.5,0,11,983.5,344.5,-125.5,-259.5
2014-01-08,35,25167.5,25860.5,281.5,0,8,984,500,-125.5,-259.5
2014-01-08,36,25037,25730,277,0,8,984,500,-125.5,-260
2014-01-08,37,24854.5,25553,277,0,7,983.5,500,-125.5,-259.5
2014-01-08,38,24429,25131.5,262,0,11,984,500,-125.5,-259.5
2014-01-08,39,23866,24566.5,262,0,9.5,984,477.5,-125.5,-259.5
2014-01-08,40,23096.5,23795,260,0,6,983.5,477.5,-125.5,-260
2014-01-08,41,22330,23029.5,260,0,6,983.5,499.5,-125.5,-259.5
2014-01-08,42,21502,22198.5,284,0,7,983.5,500,-125.5,-259.5
2014-01-08,43,20478.5,21179,284,0,9,983.5,500,-125.5,-259
2014-01-08,44,19363.5,20063.5,297,0,10.5,983.5,500,-125.5,-259
2014-01-08,45,18268,18966.5,297,0,8.5,984,500,-125.5,-261
2014-01-08,46,17376,18072,309.5,0,4.5,984,500,-125.5,-264.5
2014-01-08,47,16230.5,17340,309.5,0,396.5,984,500,-125.5,-264.5
2014-01-08,48,15595.5,16887,308.5,0,558,984,500,-125.5,-264.5
2014-01-09,1,15471,16855,308.5,0,706,979.5,500,-125.5,-264.5
2014-01-09,2,15545.5,16917,334,0,623.5,984,500,-125.5,-251.5
2014-01-09,3,15408,16739.5,334,0,696,983.5,499.5,-125.5,-210.5
2014-01-09,4,15052.5,16387.5,380.5,0,723.5,984,500,-110.5,-202
2014-01-09,5,14726,16035,380.5,0,742,984,500,-93.5,-174.5
2014-01-09,6,14632,15980.5,310,0,813.5,984,500,-93,-142.5
2014-01-09,7,14269.5,15570.5,310,0,809,983.5,500,-70.5,-122
2014-01-09,8,13959,15280.5,310.5,0,799,984,499.5,-101,-121.5
2014-01-09,9,13741.5,15153,310.5,0,865.5,983.5,500,-125.5,-121.5
2014-01-09,10,13755,15128,331,0,859.5,983.5,500,-93,-121.5
2014-01-09,11,14015,15337.5,331,0,844.5,959,380,-73.5,-105
2014-01-09,12,14599,15881.5,367.5,0,815,959,359,-54.5,-111.5
2014-01-09,13,16179,17011,367.5,0,394.5,971.5,-0.5,-22,-80
2014-01-09,14,17896.5,18471,429.5,0,85.5,971.5,-0.5,-46.5,-107.5
2014-01-09,15,19883.5,20418,429.5,0,12,958,366.5,-64.5,-158
2014-01-09,16,21079,21702,510,0,11,958,405,-100.5,-210
2014-01-09,17,21515.5,22194.5,510,2,6.5,981.5,331,-120,-252
2014-01-09,18,21356.5,22052,499,17.5,11,981,331,-125.5,-259.5
2014-01-09,19,21661,22357,499,71.5,10.5,981.5,331,-125.5,-259.5
2014-01-09,20,21681,22375,496.5,150.5,8.5,981.5,331,-125.5,-259.5
2014-01-09,21,21698.5,22393,496.5,257,7.5,981.5,383,-125.5,-259.5
2014-01-09,22,21687.5,22383.5,548.5,334.5,11,981.5,383,-125.5,-259.5
2014-01-09,23,21676.5,22370,548.5,421,8.5,981,362,-125.5,-259.5
2014-01-09,24,21610,22310,560.5,475,14.5,981.5,362,-125.5,-259.5
2014-01-09,25,21574,22270,560.5,510,11,981.5,367,-125.5,-259.5
2014-01-09,26,21454.5,22147.5,559.5,485,8,981,367,-125.5,-259.5
2014-01-09,27,21375,22066,559.5,483,6,983,361.5,-125.5,-259.5
2014-01-09,28,21294.5,21984,570.5,396,4.5,983,361,-125.5,-259.5
2014-01-09,29,21441,22130.5,570.5,313,4.5,983.5,380.5,-125.5,-259.5
2014-01-09,30,21419,22107.5,555,221.5,3.5,983.5,380.5,-125.5,-259.5
2014-01-09,31,21519.5,22207.5,555,130,2.5,984,331,-125.5,-259.5
2014-01-09,32,22019.5,22713.5,476.5,46.5,9,983.5,330.5,-125.5,-259.5
2014-01-09,33,23019,23716.5,476.5,10,12.5,983.5,445,-125.5,-259.5
2014-01-09,34,24511,25201.5,490,0,5,983.5,444.5,-125.5,-259.5
2014-01-09,35,25002.5,25694.5,490,0,7,983.5,500,-125.5,-259.5
2014-01-09,36,24902,25594,433,0,7,983.5,500,-125.5,-259.5
2014-01-09,37,24770,25463.5,433,0,3,983.5,500,-125.5,-264.5
2014-01-09,38,24464,25162,433,0,7,983.5,500,-125.5,-264.5
2014-01-09,39,23823,24519.5,433,0,6.5,983.5,499.5,-125.5,-264.5
2014-01-09,40,23047.5,23747.5,428,0,9,983.5,500,-125.5,-264.5
2014-01-09,41,22393,23088.5,428,0,5.5,983.5,500,-125.5,-264.5
2014-01-09,42,21449.5,22145.5,428,0,6,984,500,-125.5,-264.5
2014-01-09,43,20434.5,21130.5,428,0,5,983.5,500,-125.5,-264.5
2014-01-09,44,19280,19974.5,425,0,9.5,983.5,500,-125.5,-259.5
2014-01-09,45,18338,19037.5,425,0,9.5,959,500,-125.5,-264.5
2014-01-09,46,17405.5,18109.5,405,0,12,959,500,-125.5,-264.5
2014-01-09,47,16321,17469.5,405,0,410.5,983.5,500,-125.5,-264.5
2014-01-09,48,15656,17138,414,0,754,983.5,500,-125.5,-259.5
2014-01-10,1,15543.5,17001,414,0,732,983,500,-125.5,-243.5
2014-01-10,2,15658,17034.5,428,0,786,983,499.5,-112.5,-179.5
2014-01-10,3,15525,16817.5,428,0,785.5,983.5,500,-87.5,-120
2014-01-10,4,15170.5,16470,385,0,749.5,983.5,500,-106.5,-121
2014-01-10,5,14936,16208,385,0,777,983,500,-87.5,-107.5
2014-01-10,6,14846.5,16099,384,0,672,983,499.5,-87.5,-107.5
2014-01-10,7,14524,15906.5,384,0,939.5,983.5,500,-63,-87
2014-01-10,8,14232,15655.5,367,0,991.5,983.5,500,-49.5,-83
2014-01-10,9,14103,15540,367,0,1039.5,983,500,-49,-49
2014-01-10,10,14111.5,15498.5,346,0,1038.5,983,499.5,-49,-32
2014-01-10,11,14358,15481.5,346,0,691.5,589.5,212.5,-50,-22.5
2014-01-10,12,14958,16102.5,320,0,744,590.5,212.5,-62.5,-53
2014-01-10,13,16566,17477,320,0,336,690,-116,-19.5,-75
2014-01-10,14,18288,18811.5,302,0,4,689.5,-117,-8,-78.5
2014-01-10,15,20507.5,20919.5,302,0,5.5,869,284,15,-99.5
2014-01-10,16,21541,22033.5,305,0,8,888,284,-46.5,-136.5
2014-01-10,17,21897.5,22526,305,19,11,884.5,466.5,-111.5,-204.5
2014-01-10,18,21805,22476.5,325,90,11.5,881,466,-121,-240
2014-01-10,19,22075.5,22726.5,325,191.5,9,981,499.5,-121,-220.5
2014-01-10,20,22200.5,22870,332.5,268.5,9,981,500,-121,-239.5
2014-01-10,21,22166,22817.5,332.5,330,9,977.5,441.5,-125.5,-217
2014-01-10,22,22092.5,22767,325.5,364,9,977.5,441,-125.5,-238
2014-01-10,23,22108,22774.5,325.5,383,9,890,500,-125.5,-232
2014-01-10,24,22048,22737,343,392,9,890,500,-125.5,-254
2014-01-10,25,22051.5,22744.5,343,401.5,8.5,910.5,500,-125.5,-259.5
2014-01-10,26,21883,22577,370,368,9,911,500,-125.5,-259.5
2014-01-10,27,21784,22478.5,370,308.5,9,873,419.5,-125.5,-259.5
2014-01-10,28,21760,22454.5,347,247,8,873,419,-125.5,-259.5
2014-01-10,29,21784,22477,347,190,7.5,976,396,-125.5,-259
2014-01-10,30,21680.5,22374,306.5,111,7.5,976,396,-125.5,-259.5
2014-01-10,31,21736,22430.5,306.5,48.5,7.5,973.5,297,-125.5,-259.5
2014-01-10,32,22240.5,22940,336.5,17,12.5,973.5,297,-125.5,-259.5
2014-01-10,33,23226,23925,336.5,6.5,10,983.5,213,-125.5,-259.5
2014-01-10,34,24368.5,25057,340.5,0,4.5,983.5,212,-125.5,-259.5
2014-01-10,35,24724.5,25399.5,340.5,0,10,983.5,500,-125.5,-241
2014-01-10,36,24600.5,25295.5,295.5,0,9.5,983.5,500,-125.5,-259.5
2014-01-10,37,24271,24967.5,295.5,0,6.5,983.5,500,-125.5,-264
2014-01-10,38,23702,24401.5,328.5,0,9,983.5,500,-125.5,-264.5
2014-01-10,39,22982,23679.5,328.5,0,5.5,983.5,500,-125.5,-264.5
2014-01-10,40,22175.5,22872,320,0,4.5,983.5,500,-125.5,-264.5
2014-01-10,41,21426.5,22122,320,0,6,983.5,500,-125.5,-264.5
2014-01-10,42,20660.5,21356.5,316,0,6,983.5,500,-125.5,-264.5
2014-01-10,43,19782.5,20480,316,0,6,977.5,500,-125.5,-264.5
2014-01-10,44,18799.5,19498,311,0,8.5,977.5,500,-125.5,-264.5
2014-01-10,45,17976,18671.5,311,0,5,752.5,468,-125.5,-264.5
2014-01-10,46,17272.5,17968.5,299,0,6,753.5,468,-125.5,-265
2014-01-10,47,16324,17275.5,299,0,261.5,984,499.5,-125.5,-264.5
2014-01-10,48,15743,16836.5,359.5,0,419.5,983.5,499.5,-125.5,-264.5
2014-01-11,1,15618,16727.5,359.5,0,465,983.5,499,-118.5,-258.5
2014-01-11,2,15683.5,16721,267.5,0,454.5,983.5,499,-93.5,-213
2014-01-11,3,15457.5,16702.5,267.5,0,644,983.5,499.5,-93.5,-210
2014-01-11,4,14916.5,16131.5,294,0,645,983.5,499,-94,-177
2014-01-11,5,14574.5,15870,294,0,774,983.5,499.5,-93.5,-128
2014-01-11,6,14481.5,15929.5,323,0,903.5,983.5,499,-93.5,-112.5
2014-01-11,7,14155,15730,323,0,1077,983.5,499,-86,-112.5
2014-01-11,8,13679.5,15352.5,345,0,1191.5,983.5,499.5,-69.5,-112.5
2014-01-11,9,13376.5,15043.5,345,0,1187.5,983.5,499,-67,-112.5
2014-01-11,10,13285,14956.5,346.5,0,1185,983.5,499,-73.5,-112.5
2014-01-11,11,13285.5,14940.5,346.5,0,1170.5,983.5,499.5,-93.5,-92
2014-01-11,12,13463.5,15104.5,356.5,0,1152.5,983.5,499,-73,-123.5
2014-01-11,13,14094,15586,356.5,0,1010,984,499,-4,-157
2014-01-11,14,14644.5,15754.5,422,0,636.5,983.5,499,-9,-157
2014-01-11,15,15483,16101.5,422,0,99,833.5,497,-45,-187
2014-01-11,16,16135.5,16681,435.5,0,8.5,834,497,-26.5,-209.5
2014-01-11,17,17003,17601.5,435.5,15,10,834,499,-78,-209.5
2014-01-11,18,17855.5,18468.5,448,87.5,10,834.5,499.5,-93.5,-209.5
2014-01-11,19,18638.5,19307,448,201.5,7,984,499,-118.5,-242
2014-01-11,20,19074,19766.5,407,330.5,6,983.5,499.5,-125.5,-259.5
2014-01-11,21,19374.5,20056,407,485.5,4.5,983.5,499,-120,-255
2014-01-11,22,19419,20073.5,424.5,585,9.5,983.5,499,-120,-225
2014-01-11,23,19410.5,20048.5,424.5,680,8.5,983.5,499.5,-120,-209.5
2014-01-11,24,19288,19940.5,389,730,6,983.5,499,-120,-225.5
2014-01-11,25,19168.5,19856,389,735,8,983.5,499.5,-120,-259.5
2014-01-11,26,18997,19685.5,419.5,710,9,983.5,499,-120,-259.5
2014-01-11,27,18740,19434,419.5,670,9,983.5,499.5,-125.5,-259.5
2014-01-11,28,18606.5,19299.5,378.5,585,8.5,983.5,499,-125.5,-259.5
2014-01-11,29,18567.5,19259.5,378.5,474.5,7,983.5,499.5,-125.5,-259.5
