Date,Period,Day-Ahead Price
2015-10-08,46,38.72
2015-10-08,47,38.72
2015-10-09,0,34.06
2015-10-09,1,34.06
2015-10-09,2,34.06
2015-10-09,3,34.06
2015-10-09,4,33.6
2015-10-09,5,33.6
2015-10-09,6,33.27
2015-10-09,7,33.27
2015-10-09,8,33.08
2015-10-09,9,33.08
2015-10-09,10,33.67
2015-10-09,11,33.67
2015-10-09,12,39.93
2015-10-09,13,39.93
2015-10-09,14,46.37
2015-10-09,15,46.37
2015-10-09,16,59.99
2015-10-09,17,59.99
2015-10-09,18,49.63
2015-10-09,19,49.63
2015-10-09,20,40.21
2015-10-09,21,40.21
2015-10-09,22,38.07
2015-10-09,23,38.07
2015-10-09,24,36.56
2015-10-09,25,36.56
2015-10-09,26,34.54
2015-10-09,27,34.54
2015-10-09,28,34.31
2015-10-09,29,34.31
2015-10-09,30,34.61
2015-10-09,31,34.61
2015-10-09,32,38.5
2015-10-09,33,38.5
2015-10-09,34,40.92
2015-10-09,35,40.92
2015-10-09,36,62.67
2015-10-09,37,62.67
2015-10-09,38,71.33
2015-10-09,39,71.33
2015-10-09,40,39.73
2015-10-09,41,39.73
2015-10-09,42,41.51
2015-10-09,43,41.51
2015-10-09,44,39.91
2015-10-09,45,39.91
2015-10-09,46,42.59
2015-10-09,47,42.59
2015-10-10,0,37.18
2015-10-10,1,37.18
2015-10-10,2,35.27
2015-10-10,3,35.27
2015-10-10,4,31.92
2015-10-10,5,31.92
2015-10-10,6,31.25
2015-10-10,7,31.25
2015-10-10,8,30.84
2015-10-10,9,30.84
2015-10-10,10,31.1
2015-10-10,11,31.1
2015-10-10,12,35.28
2015-10-10,13,35.28
2015-10-10,14,40.07
2015-10-10,15,40.07
2015-10-10,16,59.6
2015-10-10,17,59.6
2015-10-10,18,48.94
2015-10-10,19,48.94
2015-10-10,20,44.33
2015-10-10,21,44.33
2015-10-10,22,38.33
2015-10-10,23,38.33
2015-10-10,24,36.58
2015-10-10,25,36.58
2015-10-10,26,33.57
2015-10-10,27,33.57
2015-10-10,28,33.06
2015-10-10,29,33.06
2015-10-10,30,33.3
2015-10-10,31,33.3
2015-10-10,32,34.96
2015-10-10,33,34.96
2015-10-10,34,36.58
2015-10-10,35,36.58
2015-10-10,36,59.93
2015-10-10,37,59.93
2015-10-10,38,68.5
2015-10-10,39,68.5
2015-10-10,40,36.55
2015-10-10,41,36.55
2015-10-10,42,36.52
2015-10-10,43,36.52
2015-10-10,44,33.98
2015-10-10,45,33.98
2015-10-10,46,41.94
2015-10-10,47,41.94
2015-10-11,0,34.9
2015-10-11,1,34.9
2015-10-11,2,30.92
2015-10-11,3,30.92
2015-10-11,4,29.95
2015-10-11,5,29.95
2015-10-11,6,28.11
2015-10-11,7,28.11
2015-10-11,8,26.96
2015-10-11,9,26.96
2015-10-11,10,28.11
2015-10-11,11,28.11
2015-10-11,12,32.64
2015-10-11,13,32.64
2015-10-11,14,28.79
2015-10-11,15,28.79
2015-10-11,16,37.99
2015-10-11,17,37.99
2015-10-11,18,35.27
2015-10-11,19,35.27
2015-10-11,20,37.93
2015-10-11,21,37.93
2015-10-11,22,44.89
2015-10-11,23,44.89
2015-10-11,24,46.02
2015-10-11,25,46.02
2015-10-11,26,35.18
2015-10-11,27,35.18
2015-10-11,28,35
2015-10-11,29,35
2015-10-11,30,35.03
2015-10-11,31,35.03
2015-10-11,32,38.58
2015-10-11,33,38.58
2015-10-11,34,36.57
2015-10-11,35,36.57
2015-10-11,36,61
2015-10-11,37,61
2015-10-11,38,85
2015-10-11,39,85
2015-10-11,40,38
2015-10-11,41,38
2015-10-11,42,37
2015-10-11,43,37
2015-10-11,44,32.52
2015-10-11,45,32.52
2015-10-11,46,40
2015-10-11,47,40
2015-10-12,0,33.92
2015-10-12,1,33.92
2015-10-12,2,34.54
2015-10-12,3,34.54
2015-10-12,4,34.54
2015-10-12,5,34.54
2015-10-12,6,32.06
2015-10-12,7,32.06
2015-10-12,8,31.52
2015-10-12,9,31.52
2015-10-12,10,32
2015-10-12,11,32
2015-10-12,12,38
2015-10-12,13,38
2015-10-12,14,43.55
2015-10-12,15,43.55
2015-10-12,16,51.54
2015-10-12,17,51.54
2015-10-12,18,50.25
2015-10-12,19,50.25
2015-10-12,20,39
2015-10-12,21,39
2015-10-12,22,39.01
2015-10-12,23,39.01
2015-10-12,24,37.04
2015-10-12,25,37.04
2015-10-12,26,35.26
2015-10-12,27,35.26
2015-10-12,28,35.03
2015-10-12,29,35.03
2015-10-12,30,36.53
2015-10-12,31,36.53
2015-10-12,32,39.04
2015-10-12,33,39.04
2015-10-12,34,41.83
2015-10-12,35,41.83
2015-10-12,36,73.7
2015-10-12,37,73.7
2015-10-12,38,83.05
2015-10-12,39,83.05
2015-10-12,40,37.08
2015-10-12,41,37.08
2015-10-12,42,38
2015-10-12,43,38
2015-10-12,44,36.53
2015-10-12,45,36.53
2015-10-12,46,37.9
2015-10-12,47,37.9
2015-10-13,0,33.02
2015-10-13,1,33.02
2015-10-13,2,32.02
2015-10-13,3,32.02
2015-10-13,4,30.92
2015-10-13,5,30.92
2015-10-13,6,30.52
2015-10-13,7,30.52
2015-10-13,8,30.86
2015-10-13,9,30.86
2015-10-13,10,33.64
2015-10-13,11,33.64
2015-10-13,12,39.37
2015-10-13,13,39.37
2015-10-13,14,41.63
2015-10-13,15,41.63
2015-10-13,16,51.62
2015-10-13,17,51.62
2015-10-13,18,50.08
2015-10-13,19,50.08
2015-10-13,20,39.24
2015-10-13,21,39.24
2015-10-13,22,37.02
2015-10-13,23,37.02
2015-10-13,24,35.96
2015-10-13,25,35.96
2015-10-13,26,34.06
2015-10-13,27,34.06
2015-10-13,28,34.04
2015-10-13,29,34.04
2015-10-13,30,36.55
2015-10-13,31,36.55
2015-10-13,32,39
2015-10-13,33,39
2015-10-13,34,41.26
2015-10-13,35,41.26
2015-10-13,36,64.92
2015-10-13,37,64.92
2015-10-13,38,64.94
2015-10-13,39,64.94
2015-10-13,40,38.5
2015-10-13,41,38.5
2015-10-13,42,41.04
2015-10-13,43,41.04
2015-10-13,44,35.99
2015-10-13,45,35.99
2015-10-13,46,37.93
2015-10-13,47,37.93
2015-10-14,0,32
2015-10-14,1,32
2015-10-14,2,32.98
2015-10-14,3,32.98
2015-10-14,4,29.99
2015-10-14,5,29.99
2015-10-14,6,26.18
2015-10-14,7,26.18
2015-10-14,8,27.97
2015-10-14,9,27.97
2015-10-14,10,33.59
2015-10-14,11,33.59
2015-10-14,12,42.04
2015-10-14,13,42.04
2015-10-14,14,42.46
2015-10-14,15,42.46
2015-10-14,16,51.48
2015-10-14,17,51.48
2015-10-14,18,49.54
2015-10-14,19,49.54
2015-10-14,20,45.95
2015-10-14,21,45.95
2015-10-14,22,40.24
2015-10-14,23,40.24
2015-10-14,24,36.67
2015-10-14,25,36.67
2015-10-14,26,35.01
2015-10-14,27,35.01
2015-10-14,28,34.57
2015-10-14,29,34.57
2015-10-14,30,36.57
2015-10-14,31,36.57
2015-10-14,32,38.67
2015-10-14,33,38.67
2015-10-14,34,41.05
2015-10-14,35,41.05
2015-10-14,36,61.53
2015-10-14,37,61.53
2015-10-14,38,65.7
2015-10-14,39,65.7
2015-10-14,40,38.91
2015-10-14,41,38.91
2015-10-14,42,40.53
2015-10-14,43,40.53
2015-10-14,44,37.19
2015-10-14,45,37.19
2015-10-14,46,38
2015-10-14,47,38
2015-10-15,0,33.09
2015-10-15,1,33.09
2015-10-15,2,34.31
2015-10-15,3,34.31
2015-10-15,4,34.31
2015-10-15,5,34.31
2015-10-15,6,34.01
2015-10-15,7,34.01
2015-10-15,8,31.12
2015-10-15,9,31.12
2015-10-15,10,34.24
2015-10-15,11,34.24
2015-10-15,12,41.05
2015-10-15,13,41.05
2015-10-15,14,45
2015-10-15,15,45
2015-10-15,16,47.45
2015-10-15,17,47.45
2015-10-15,18,45.75
2015-10-15,19,45.75
2015-10-15,20,43.66
2015-10-15,21,43.66
2015-10-15,22,43.29
2015-10-15,23,43.29
2015-10-15,24,42.6
2015-10-15,25,42.6
2015-10-15,26,37.04
2015-10-15,27,37.04
2015-10-15,28,36.59
2015-10-15,29,36.59
2015-10-15,30,37.05
2015-10-15,31,37.05
2015-10-15,32,38.57
2015-10-15,33,38.57
2015-10-15,34,41.97
2015-10-15,35,41.97
2015-10-15,36,58.88
2015-10-15,37,58.88
2015-10-15,38,53
2015-10-15,39,53
2015-10-15,40,39.09
2015-10-15,41,39.09
2015-10-15,42,41.06
2015-10-15,43,41.06
2015-10-15,44,37.73
2015-10-15,45,37.73
2015-10-15,46,36.94
2015-10-15,47,36.94
2015-10-16,0,32.65
2015-10-16,1,32.65
2015-10-16,2,33.43
2015-10-16,3,33.43
2015-10-16,4,33.41
2015-10-16,5,33.41
2015-10-16,6,29.23
2015-10-16,7,29.23
2015-10-16,8,30.36
2015-10-16,9,30.36
2015-10-16,10,37.07
2015-10-16,11,37.07
2015-10-16,12,41
2015-10-16,13,41
2015-10-16,14,43.03
2015-10-16,15,43.03
2015-10-16,16,50.25
2015-10-16,17,50.25
2015-10-16,18,47.79
2015-10-16,19,47.79
2015-10-16,20,45.45
2015-10-16,21,45.45
2015-10-16,22,41.71
2015-10-16,23,41.71
2015-10-16,24,38.02
2015-10-16,25,38.02
2015-10-16,26,35.74
2015-10-16,27,35.74
2015-10-16,28,35.74
2015-10-16,29,35.74
2015-10-16,30,36.51
2015-10-16,31,36.51
2015-10-16,32,39.81
2015-10-16,33,39.81
2015-10-16,34,43.2
2015-10-16,35,43.2
2015-10-16,36,56.94
2015-10-16,37,56.94
2015-10-16,38,55.89
2015-10-16,39,55.89
2015-10-16,40,38.57
2015-10-16,41,38.57
2015-10-16,42,39.75
2015-10-16,43,39.75
2015-10-16,44,36.01
2015-10-16,45,36.01
2015-10-16,46,37.59
2015-10-16,47,37.59
2015-10-17,0,35
2015-10-17,1,35
2015-10-17,2,36.07
2015-10-17,3,36.07
2015-10-17,4,34.99
2015-10-17,5,34.99
2015-10-17,6,34.7
2015-10-17,7,34.7
2015-10-17,8,32.94
2015-10-17,9,32.94
2015-10-17,10,31.95
2015-10-17,11,31.95
2015-10-17,12,34.53
2015-10-17,13,34.53
2015-10-17,14,38.09
2015-10-17,15,38.09
2015-10-17,16,39.92
2015-10-17,17,39.92
2015-10-17,18,42.1
2015-10-17,19,42.1
2015-10-17,20,43.1
2015-10-17,21,43.1
2015-10-17,22,48.02
2015-10-17,23,48.02
2015-10-17,24,37.08
2015-10-17,25,37.08
2015-10-17,26,34.31
2015-10-17,27,34.31
2015-10-17,28,34.13
2015-10-17,29,34.13
2015-10-17,30,34.13
2015-10-17,31,34.13
2015-10-17,32,34.85
2015-10-17,33,34.85
2015-10-17,34,42.76
2015-10-17,35,42.76
2015-10-17,36,84.2
2015-10-17,37,84.2
2015-10-17,38,62.96
2015-10-17,39,62.96
2015-10-17,40,37.48
2015-10-17,41,37.48
2015-10-17,42,40.52
2015-10-17,43,40.52
2015-10-17,44,39.57
2015-10-17,45,39.57
2015-10-17,46,39
2015-10-17,47,39
2015-10-18,0,35.92
2015-10-18,1,35.92
2015-10-18,2,36.5
2015-10-18,3,36.5
2015-10-18,4,34.97
2015-10-18,5,34.97
2015-10-18,6,33.53
2015-10-18,7,33.53
2015-10-18,8,30
2015-10-18,9,30
2015-10-18,10,33.34
2015-10-18,11,33.34
2015-10-18,12,36.96
2015-10-18,13,36.96
2015-10-18,14,35.42
2015-10-18,15,35.42
2015-10-18,16,34.86
2015-10-18,17,34.86
2015-10-18,18,35
2015-10-18,19,35
2015-10-18,20,41.93
2015-10-18,21,41.93
2015-10-18,22,45
2015-10-18,23,45
2015-10-18,24,48
2015-10-18,25,48
2015-10-18,26,39.95
2015-10-18,27,39.95
2015-10-18,28,34.86
2015-10-18,29,34.86
2015-10-18,30,35.86
2015-10-18,31,35.86
2015-10-18,32,43.01
2015-10-18,33,43.01
2015-10-18,34,48.94
2015-10-18,35,48.94
2015-10-18,36,85.08
2015-10-18,37,85.08
2015-10-18,38,66.1
2015-10-18,39,66.1
2015-10-18,40,34.96
2015-10-18,41,34.96
2015-10-18,42,40.01
2015-10-18,43,40.01
2015-10-18,44,37.5
2015-10-18,45,37.5
2015-10-18,46,35.93
2015-10-18,47,35.93
2015-10-19,0,32.09
2015-10-19,1,32.09
2015-10-19,2,33.53
2015-10-19,3,33.53
2015-10-19,4,34.22
2015-10-19,5,34.22
2015-10-19,6,33.34
2015-10-19,7,33.34
2015-10-19,8,33.34
2015-10-19,9,33.34
2015-10-19,10,35.01
2015-10-19,11,35.01
2015-10-19,12,43.1
2015-10-19,13,43.1
2015-10-19,14,47.63
2015-10-19,15,47.63
2015-10-19,16,50.04
2015-10-19,17,50.04
2015-10-19,18,45.61
2015-10-19,19,45.61
2015-10-19,20,44.66
2015-10-19,21,44.66
2015-10-19,22,43.09
2015-10-19,23,43.09
2015-10-19,24,42.8
2015-10-19,25,42.8
2015-10-19,26,41.31
2015-10-19,27,41.31
2015-10-19,28,41.45
2015-10-19,29,41.45
2015-10-19,30,41.09
2015-10-19,31,41.09
2015-10-19,32,40.67
2015-10-19,33,40.67
2015-10-19,34,48.06
2015-10-19,35,48.06
2015-10-19,36,90.09
2015-10-19,37,90.09
2015-10-19,38,62.92
2015-10-19,39,62.92
2015-10-19,40,38.91
2015-10-19,41,38.91
2015-10-19,42,43.06
2015-10-19,43,43.06
2015-10-19,44,37
2015-10-19,45,37
2015-10-19,46,37.82
2015-10-19,47,37.82
2015-10-20,0,32.53
2015-10-20,1,32.53
2015-10-20,2,33.22
2015-10-20,3,33.22
2015-10-20,4,32.8
2015-10-20,5,32.8
2015-10-20,6,31.53
2015-10-20,7,31.53
2015-10-20,8,31.38
2015-10-20,9,31.38
2015-10-20,10,33.22
2015-10-20,11,33.22
2015-10-20,12,45.04
2015-10-20,13,45.04
2015-10-20,14,48.29
2015-10-20,15,48.29
2015-10-20,16,47.63
2015-10-20,17,47.63
2015-10-20,18,45.05
2015-10-20,19,45.05
2015-10-20,20,43.23
2015-10-20,21,43.23
2015-10-20,22,40.1
2015-10-20,23,40.1
2015-10-20,24,38.68
2015-10-20,25,38.68
2015-10-20,26,39.1
2015-10-20,27,39.1
2015-10-20,28,38.1
2015-10-20,29,38.1
2015-10-20,30,38.31
2015-10-20,31,38.31
2015-10-20,32,38.86
2015-10-20,33,38.86
2015-10-20,34,43.27
2015-10-20,35,43.27
2015-10-20,36,95.01
2015-10-20,37,95.01
2015-10-20,38,65
2015-10-20,39,65
2015-10-20,40,39.01
2015-10-20,41,39.01
2015-10-20,42,42.51
2015-10-20,43,42.51
2015-10-20,44,37.02
2015-10-20,45,37.02
2015-10-20,46,40.05
2015-10-20,47,40.05
2015-10-21,0,32.24
2015-10-21,1,32.24
2015-10-21,2,32.24
2015-10-21,3,32.24
2015-10-21,4,28.99
2015-10-21,5,28.99
2015-10-21,6,25.8
2015-10-21,7,25.8
2015-10-21,8,27.19
2015-10-21,9,27.19
2015-10-21,10,32.72
2015-10-21,11,32.72
2015-10-21,12,42.04
2015-10-21,13,42.04
2015-10-21,14,48.91
2015-10-21,15,48.91
2015-10-21,16,47.94
2015-10-21,17,47.94
2015-10-21,18,44.07
2015-10-21,19,44.07
2015-10-21,20,42.46
2015-10-21,21,42.46
2015-10-21,22,39.23
2015-10-21,23,39.23
2015-10-21,24,37.62
2015-10-21,25,37.62
2015-10-21,26,37.02
2015-10-21,27,37.02
2015-10-21,28,37.27
2015-10-21,29,37.27
2015-10-21,30,37.08
2015-10-21,31,37.08
2015-10-21,32,38.12
2015-10-21,33,38.12
2015-10-21,34,41.46
2015-10-21,35,41.46
2015-10-21,36,79.92
2015-10-21,37,79.92
2015-10-21,38,56.69
2015-10-21,39,56.69
2015-10-21,40,39.1
2015-10-21,41,39.1
2015-10-21,42,37.7
2015-10-21,43,37.7
2015-10-21,44,35.41
2015-10-21,45,35.41
2015-10-21,46,40.02
2015-10-21,47,40.02
2015-10-22,0,32.55
2015-10-22,1,32.55
2015-10-22,2,32.45
2015-10-22,3,32.45
2015-10-22,4,25.06
2015-10-22,5,25.06
2015-10-22,6,20.03
2015-10-22,7,20.03
2015-10-22,8,26.19
2015-10-22,9,26.19
2015-10-22,10,31.82
2015-10-22,11,31.82
2015-10-22,12,39.88
2015-10-22,13,39.88
2015-10-22,14,40.82
2015-10-22,15,40.82
2015-10-22,16,45.42
2015-10-22,17,45.42
2015-10-22,18,48.21
2015-10-22,19,48.21
2015-10-22,20,40.11
2015-10-22,21,40.11
2015-10-22,22,38.41
2015-10-22,23,38.41
2015-10-22,24,36.61
2015-10-22,25,36.61
2015-10-22,26,36.12
2015-10-22,27,36.12
2015-10-22,28,35.76
2015-10-22,29,35.76
2015-10-22,30,36.85
2015-10-22,31,36.85
2015-10-22,32,38.01
2015-10-22,33,38.01
2015-10-22,34,40.13
2015-10-22,35,40.13
2015-10-22,36,78.91
2015-10-22,37,78.91
2015-10-22,38,64.95
2015-10-22,39,64.95
2015-10-22,40,40.61
2015-10-22,41,40.61
2015-10-22,42,41.05
2015-10-22,43,41.05
2015-10-22,44,37.93
2015-10-22,45,37.93
2015-10-22,46,41.97
2015-10-22,47,41.97
2015-10-23,0,34.58
2015-10-23,1,34.58
2015-10-23,2,34.27
2015-10-23,3,34.27
2015-10-23,4,34.15
2015-10-23,5,34.15
2015-10-23,6,32.3
2015-10-23,7,32.3
2015-10-23,8,32.4
2015-10-23,9,32.4
2015-10-23,10,34.75
2015-10-23,11,34.75
2015-10-23,12,42.86
2015-10-23,13,42.86
2015-10-23,14,48.54
2015-10-23,15,48.54
2015-10-23,16,55.96
2015-10-23,17,55.96
2015-10-23,18,54.35
2015-10-23,19,54.35
2015-10-23,20,40.46
2015-10-23,21,40.46
2015-10-23,22,37.54
2015-10-23,23,37.54
2015-10-23,24,34.86
2015-10-23,25,34.86
2015-10-23,26,34.61
2015-10-23,27,34.61
2015-10-23,28,34.08
2015-10-23,29,34.08
2015-10-23,30,33.7
2015-10-23,31,33.7
2015-10-23,32,35.24
2015-10-23,33,35.24
2015-10-23,34,39.29
2015-10-23,35,39.29
2015-10-23,36,78.07
2015-10-23,37,78.07
2015-10-23,38,61.22
2015-10-23,39,61.22
2015-10-23,40,37.91
2015-10-23,41,37.91
2015-10-23,42,40.39
2015-10-23,43,40.39
2015-10-23,44,36.46
2015-10-23,45,36.46
2015-10-23,46,39.92
2015-10-23,47,39.92
2015-10-24,0,36.98
2015-10-24,1,36.98
2015-10-24,2,36.08
2015-10-24,3,36.08
2015-10-24,4,33.78
2015-10-24,5,33.78
2015-10-24,6,29.26
2015-10-24,7,29.26
2015-10-24,8,29.17
2015-10-24,9,29.17
2015-10-24,10,30.94
2015-10-24,11,30.94
2015-10-24,12,33.94
2015-10-24,13,33.94
2015-10-24,14,33.35
2015-10-24,15,33.35
2015-10-24,16,40.52
2015-10-24,17,40.52
2015-10-24,18,49.52
2015-10-24,19,49.52
2015-10-24,20,48.57
2015-10-24,21,48.57
2015-10-24,22,42
2015-10-24,23,42
2015-10-24,24,34.38
2015-10-24,25,34.38
2015-10-24,26,34.05
2015-10-24,27,34.05
2015-10-24,28,33.74
2015-10-24,29,33.74
2015-10-24,30,33.45
2015-10-24,31,33.45
2015-10-24,32,34.62
2015-10-24,33,34.62
2015-10-24,34,39.19
2015-10-24,35,39.19
2015-10-24,36,74.02
2015-10-24,37,74.02
2015-10-24,38,48.64
2015-10-24,39,48.64
2015-10-24,40,34.78
2015-10-24,41,34.78
2015-10-24,42,37.4
2015-10-24,43,37.4
2015-10-24,44,37.03
2015-10-24,45,37.03
2015-10-24,46,44.96
2015-10-24,47,44.96
2015-10-25,0,35.72
2015-10-25,1,35.72
2015-10-25,2,34.6
2015-10-25,3,34.6
2015-10-25,4,33.18
2015-10-25,5,33.18
2015-10-25,6,30.07
2015-10-25,7,30.07
2015-10-25,8,27.98
2015-10-25,9,27.98
2015-10-25,10,29.17
2015-10-25,11,29.17
2015-10-25,12,33.74
2015-10-25,13,33.74
2015-10-25,14,81.97
2015-10-25,15,81.97
2015-10-25,16,37.18
2015-10-25,17,37.18
2015-10-25,18,35.96
2015-10-25,19,35.96
2015-10-25,20,42.06
2015-10-25,21,42.06
2015-10-25,22,50
2015-10-25,23,50
2015-10-25,24,48.48
2015-10-25,25,48.48
2015-10-25,26,41.02
2015-10-25,27,41.02
2015-10-25,28,41.05
2015-10-25,29,41.05
2015-10-25,30,37.03
2015-10-25,31,37.03
2015-10-25,32,33.6
2015-10-25,33,33.6
2015-10-25,34,39.23
2015-10-25,35,39.23
2015-10-25,36,65.97
2015-10-25,37,65.97
2015-10-25,38,68.93
2015-10-25,39,68.93
2015-10-25,40,43.05
2015-10-25,41,43.05
2015-10-25,42,34.93
2015-10-25,43,34.93
2015-10-25,44,39.79
2015-10-25,45,39.79
2015-10-25,46,33.33
2015-10-25,47,33.33
2015-10-25,48,37
2015-10-25,49,37
2015-10-26,0,36.96
2015-10-26,1,36.96
2015-10-26,2,34.91
2015-10-26,3,34.91
2015-10-26,4,33.75
2015-10-26,5,33.75
2015-10-26,6,32.3
2015-10-26,7,32.3
2015-10-26,8,32.12
2015-10-26,9,32.12
2015-10-26,10,33.9
2015-10-26,11,33.9
2015-10-26,12,40.1
2015-10-26,13,40.1
2015-10-26,14,38.3
2015-10-26,15,38.3
2015-10-26,16,38
2015-10-26,17,38
2015-10-26,18,47.72
2015-10-26,19,47.72
2015-10-26,20,36.75
2015-10-26,21,36.75
2015-10-26,22,36.59
2015-10-26,23,36.59
2015-10-26,24,40.06
2015-10-26,25,40.06
2015-10-26,26,37.08
2015-10-26,27,37.08
2015-10-26,28,36.54
2015-10-26,29,36.54
2015-10-26,30,34.09
2015-10-26,31,34.09
2015-10-26,32,37.7
2015-10-26,33,37.7
2015-10-26,34,83.92
2015-10-26,35,83.92
2015-10-26,36,64.99
2015-10-26,37,64.99
2015-10-26,38,59.58
2015-10-26,39,59.58
2015-10-26,40,36.05
2015-10-26,41,36.05
2015-10-26,42,36.8
2015-10-26,43,36.8
2015-10-26,44,34
2015-10-26,45,34
2015-10-26,46,35.05
2015-10-26,47,35.05
2015-10-27,0,34.43
2015-10-27,1,34.43
2015-10-27,2,34.27
2015-10-27,3,34.27
2015-10-27,4,31.91
2015-10-27,5,31.91
2015-10-27,6,30.73
2015-10-27,7,30.73
2015-10-27,8,30.73
2015-10-27,9,30.73
2015-10-27,10,32.77
2015-10-27,11,32.77
2015-10-27,12,40.59
2015-10-27,13,40.59
2015-10-27,14,37.48
2015-10-27,15,37.48
2015-10-27,16,44.05
2015-10-27,17,44.05
2015-10-27,18,45.18
2015-10-27,19,45.18
2015-10-27,20,39.6
2015-10-27,21,39.6
2015-10-27,22,38.5
2015-10-27,23,38.5
2015-10-27,24,38.02
2015-10-27,25,38.02
2015-10-27,26,36.98
2015-10-27,27,36.98
2015-10-27,28,37.05
2015-10-27,29,37.05
2015-10-27,30,35.07
2015-10-27,31,35.07
2015-10-27,32,39.86
2015-10-27,33,39.86
2015-10-27,34,76.99
2015-10-27,35,76.99
2015-10-27,36,62.57
2015-10-27,37,62.57
2015-10-27,38,45.33
2015-10-27,39,45.33
2015-10-27,40,39.92
2015-10-27,41,39.92
2015-10-27,42,40.53
2015-10-27,43,40.53
2015-10-27,44,35
2015-10-27,45,35
2015-10-27,46,34.94
2015-10-27,47,34.94
2015-10-28,0,34.38
2015-10-28,1,34.38
2015-10-28,2,34
2015-10-28,3,34
2015-10-28,4,33.4
2015-10-28,5,33.4
2015-10-28,6,32.4
2015-10-28,7,32.4
2015-10-28,8,31.13
2015-10-28,9,31.13
2015-10-28,10,34.2
2015-10-28,11,34.2
2015-10-28,12,39.87
2015-10-28,13,39.87
2015-10-28,14,38.16
2015-10-28,15,38.16
2015-10-28,16,40.7
2015-10-28,17,40.7
2015-10-28,18,40.7
2015-10-28,19,40.7
2015-10-28,20,43.31
2015-10-28,21,43.31
2015-10-28,22,40.79
2015-10-28,23,40.79
2015-10-28,24,41.65
2015-10-28,25,41.65
2015-10-28,26,38.04
2015-10-28,27,38.04
2015-10-28,28,37.51
2015-10-28,29,37.51
2015-10-28,30,36.56
2015-10-28,31,36.56
2015-10-28,32,42.64
2015-10-28,33,42.64
2015-10-28,34,82
2015-10-28,35,82
2015-10-28,36,55.53
2015-10-28,37,55.53
2015-10-28,38,41.93
2015-10-28,39,41.93
2015-10-28,40,40.93
2015-10-28,41,40.93
2015-10-28,42,39.55
2015-10-28,43,39.55
2015-10-28,44,34.5
2015-10-28,45,34.5
2015-10-28,46,33.92
2015-10-28,47,33.92
2015-10-29,0,33.01
2015-10-29,1,33.01
2015-10-29,2,32.95
2015-10-29,3,32.95
2015-10-29,4,31.92
2015-10-29,5,31.92
2015-10-29,6,25.38
2015-10-29,7,25.38
2015-10-29,8,25.15
2015-10-29,9,25.15
2015-10-29,10,31.79
2015-10-29,11,31.79
2015-10-29,12,37.72
2015-10-29,13,37.72
2015-10-29,14,39.57
2015-10-29,15,39.57
2015-10-29,16,40.17
2015-10-29,17,40.17
2015-10-29,18,39.68
2015-10-29,19,39.68
2015-10-29,20,39.2
2015-10-29,21,39.2
2015-10-29,22,38.07
2015-10-29,23,38.07
2015-10-29,24,38.3
2015-10-29,25,38.3
2015-10-29,26,38.96
2015-10-29,27,38.96
2015-10-29,28,39.05
2015-10-29,29,39.05
2015-10-29,30,38.46
2015-10-29,31,38.46
2015-10-29,32,45.55
2015-10-29,33,45.55
2015-10-29,34,69.98
2015-10-29,35,69.98
2015-10-29,36,50.99
2015-10-29,37,50.99
2015-10-29,38,48.81
2015-10-29,39,48.81
2015-10-29,40,42.99
2015-10-29,41,42.99
2015-10-29,42,42
2015-10-29,43,42
2015-10-29,44,37.08
2015-10-29,45,37.08
2015-10-29,46,37.03
2015-10-29,47,37.03
2015-10-30,0,35.3
2015-10-30,1,35.3
2015-10-30,2,33.96
2015-10-30,3,33.96
2015-10-30,4,32.4
2015-10-30,5,32.4
2015-10-30,6,25.5
2015-10-30,7,25.5
2015-10-30,8,25.78
2015-10-30,9,25.78
2015-10-30,10,30.14
2015-10-30,11,30.14
2015-10-30,12,37.05
2015-10-30,13,37.05
2015-10-30,14,39
2015-10-30,15,39
2015-10-30,16,42.06
2015-10-30,17,42.06
2015-10-30,18,42.84
2015-10-30,19,42.84
2015-10-30,20,41.07
2015-10-30,21,41.07
2015-10-30,22,39.18
2015-10-30,23,39.18
2015-10-30,24,37.07
2015-10-30,25,37.07
2015-10-30,26,36.6
2015-10-30,27,36.6
2015-10-30,28,36.57
2015-10-30,29,36.57
2015-10-30,30,34.09
2015-10-30,31,34.09
2015-10-30,32,38.47
2015-10-30,33,38.47
2015-10-30,34,67.88
2015-10-30,35,67.88
2015-10-30,36,47.84
2015-10-30,37,47.84
2015-10-30,38,37.09
2015-10-30,39,37.09
2015-10-30,40,37.03
2015-10-30,41,37.03
2015-10-30,42,39.09
2015-10-30,43,39.09
2015-10-30,44,34.24
2015-10-30,45,34.24
2015-10-30,46,35.99
2015-10-30,47,35.99
2015-10-31,0,33.98
2015-10-31,1,33.98
2015-10-31,2,37.05
2015-10-31,3,37.05
2015-10-31,4,31.99
2015-10-31,5,31.99
2015-10-31,6,29.93
2015-10-31,7,29.93
2015-10-31,8,22
2015-10-31,9,22
2015-10-31,10,27.94
2015-10-31,11,27.94
2015-10-31,12,33.96
2015-10-31,13,33.96
2015-10-31,14,32.93
2015-10-31,15,32.93
2015-10-31,16,34.99
2015-10-31,17,34.99
2015-10-31,18,38.65
2015-10-31,19,38.65
2015-10-31,20,39.31
2015-10-31,21,39.31
2015-10-31,22,38.3
2015-10-31,23,38.3
2015-10-31,24,40.82
2015-10-31,25,40.82
