Date,Period,SSP,SBP
2014-04-22,33,52.4,60.91942
2014-04-22,34,54.82,62.83212
2014-04-22,35,56.74,64.32979
2014-04-22,36,56.5,63.69747
2014-04-22,37,54.78,62.51985
2014-04-22,38,53.24,61.97229
2014-04-22,39,43.54,61.70712
2014-04-22,40,43.26,60.8231
2014-04-22,41,45.87,62.9316
2014-04-22,42,48.53,66.359
2014-04-22,43,45.58,61.87
2014-04-22,44,49.62342,49.62342
2014-04-22,45,34.24671,42.41
2014-04-22,46,34.25,39.38
2014-04-22,47,44.11,51.15295
2014-04-22,48,40.58,51
2014-04-23,1,31.63939,34.18
2014-04-23,2,31.1577,33.37
2014-04-23,3,31.00335,35.22
2014-04-23,4,31.10688,35.86
2014-04-23,5,32.64687,35.33
2014-04-23,6,30.94004,35.06
2014-04-23,7,30.76536,32.65
2014-04-23,8,30.83885,32.77
2014-04-23,9,30.66538,32.78
2014-04-23,10,30.6496,32.64
2014-04-23,11,30.9581,35.79
2014-04-23,12,32.30835,35.35
2014-04-23,13,34.79479,38.27
2014-04-23,14,33.21752,39.11
2014-04-23,15,34.22561,45.58
2014-04-23,16,34.26466,45.72
2014-04-23,17,34.46891,45.98
2014-04-23,18,34.07357,45.95
2014-04-23,19,34.66879,46.9
2014-04-23,20,34.41986,40.61
2014-04-23,21,34.3139,39.56
2014-04-23,22,34.5072,39.06
2014-04-23,23,34.67226,37.85
2014-04-23,24,34.17378,37.65
2014-04-23,25,34.83892,37.45
2014-04-23,26,34.8654,36.99
2014-04-23,27,33.80438,37.2
2014-04-23,28,33.83922,36.98
2014-04-23,29,34.19159,37.21
2014-04-23,30,34.25189,37.08
2014-04-23,31,34.14394,37.9
2014-04-23,32,34.44447,38.62
2014-04-23,33,38.94,65.13073
2014-04-23,34,42.04,70.53799
2014-04-23,35,50.98,69.72055
2014-04-23,36,43.85,68.4684
2014-04-23,37,44.62,67.85297
2014-04-23,38,44.31,68.23534
2014-04-23,39,48.34,65.5
2014-04-23,40,48.3,66.94
2014-04-23,41,49.28,65.5
2014-04-23,42,35.16538,51.39
2014-04-23,43,35.15755,47.08
2014-04-23,44,34.3018,44.42
2014-04-23,45,33.39999,44.38
2014-04-23,46,32.84846,43.44
2014-04-23,47,33.45296,45.04
2014-04-23,48,34.27465,38.21
2014-04-24,1,33.6623,36.6
2014-04-24,2,31.80779,34.96
2014-04-24,3,32.12413,37.66
2014-04-24,4,31.68386,37.67
2014-04-24,5,32.53615,37.53
2014-04-24,6,33.01,37.42
2014-04-24,7,36.29,52.0183
2014-04-24,8,36.06,48.38001
2014-04-24,9,30.84021,35.34
2014-04-24,10,30.92782,34.98
2014-04-24,11,37.38,38.5
2014-04-24,12,33.51,38.36
2014-04-24,13,38.5,38.5
2014-04-24,14,38.5,38.5
2014-04-24,15,33.87908,43.74
2014-04-24,16,32.69793,46.56
2014-04-24,17,32.97382,48.83
2014-04-24,18,32.92321,49.32
2014-04-24,19,31.1198,49.87
2014-04-24,20,32.97377,50.03
2014-04-24,21,31.51976,50.19
2014-04-24,22,29.81558,49.99
2014-04-24,23,31.21286,44.63
2014-04-24,24,30.9303,45.31
2014-04-24,25,30.74688,46.82
2014-04-24,26,31.92235,45.73
2014-04-24,27,32.26544,41.03
2014-04-24,28,32.51076,40.81
2014-04-24,29,32.81097,39.42
2014-04-24,30,33.12567,38.95
2014-04-24,31,34.25867,40.72
2014-04-24,32,34.00767,40.64
2014-04-24,33,34.0642,44.22
2014-04-24,34,34.64,46.69
2014-04-24,35,45.91731,45.91731
2014-04-24,36,34.78479,51.25
2014-04-24,37,34.36915,50.89
2014-04-24,38,34.03506,49.56
2014-04-24,39,34.06631,51.59
2014-04-24,40,34.11555,52.09
2014-04-24,41,34.22127,52.13
2014-04-24,42,34.6261,54.59
2014-04-24,43,49.98,58.312
2014-04-24,44,34.06074,44.01
2014-04-24,45,33.71591,39.65
2014-04-24,46,41.49,48.88898
2014-04-24,47,33.78522,42.92
2014-04-24,48,33.40273,39.87
2014-04-25,1,33.42177,39.47
2014-04-25,2,37.37,50
2014-04-25,3,30.89739,37.16
2014-04-25,4,30.03387,38.55
2014-04-25,5,30.8624,37.12
2014-04-25,6,30.70719,36.2
2014-04-25,7,30.7071,35.11
2014-04-25,8,30.58457,34.7
2014-04-25,9,30.60398,34.52
2014-04-25,10,30.6677,34.53
2014-04-25,11,30.87511,37.41
2014-04-25,12,31.0086,37.73
2014-04-25,13,32.44849,38.54
2014-04-25,14,33.75682,41.24
2014-04-25,15,34.25711,44.32
2014-04-25,16,34.16253,45.24
2014-04-25,17,34.29504,44.96
2014-04-25,18,32.85757,45.01
2014-04-25,19,44.79,140.19627
2014-04-25,20,44.74,134.71109
2014-04-25,21,44.87,131.62551
2014-04-25,22,45.93,112.1978
2014-04-25,23,46.13,119.1089
2014-04-25,24,46.58,108.60643
2014-04-25,25,50.31,106.97459
2014-04-25,26,50.78,98.61888
2014-04-25,27,52.08,73.64201
2014-04-25,28,46.63,61.69859
2014-04-25,29,44.26,60.84713
2014-04-25,30,43.62,60.72566
2014-04-25,31,48.94,60.62633
2014-04-25,32,46.46,60.26642
2014-04-25,33,53.34,64.40867
2014-04-25,34,56.21,67.40844
2014-04-25,35,60.66,65.44724
2014-04-25,36,53.21,64.5403
2014-04-25,37,50.04,63.20545
2014-04-25,38,47.89,61.21351
2014-04-25,39,44.7,62.44342
2014-04-25,40,44.02,62.16953
2014-04-25,41,34.55,43.59
2014-04-25,42,34.43059,44.92
2014-04-25,43,34.61757,44.67
2014-04-25,44,34.1259,42.8
2014-04-25,45,33.24885,42.15
2014-04-25,46,33.46032,42.8
2014-04-25,47,34.87111,39.38
2014-04-25,48,35,36.86
2014-04-26,1,33.80529,36.34
2014-04-26,2,32.23705,35.78
2014-04-26,3,35.21,49.99
2014-04-26,4,33,35.34
2014-04-26,5,30,34.03
2014-04-26,6,30.34896,33.52
2014-04-26,7,29.39902,32.5
2014-04-26,8,28.52734,32.04
2014-04-26,9,29.12297,31.31
2014-04-26,10,29.1983,31.83
2014-04-26,11,29.76052,32.95
2014-04-26,12,30.19808,33.41
2014-04-26,13,29.34279,34.09
2014-04-26,14,29.00745,34.56
2014-04-26,15,29.9218,37.31
2014-04-26,16,30.7815,37.31
2014-04-26,17,31.94579,36.44
2014-04-26,18,31.11296,38.44
2014-04-26,19,33.21852,42.15
2014-04-26,20,33.43205,40.11
2014-04-26,21,32.2363,38.23
2014-04-26,22,33.10291,37.59
2014-04-26,23,33.50373,33.99
2014-04-26,24,34.01,53.47424
2014-04-26,25,36.17,53.36102
2014-04-26,26,33.64929,35.73
2014-04-26,27,33.35677,34.21
2014-04-26,28,33.83,51
2014-04-26,29,35,35
2014-04-26,30,33.08139,33.63
2014-04-26,31,33.22487,38
2014-04-26,32,33.36707,37.34
2014-04-26,33,33.61,37.41
2014-04-26,34,37.88,45.29917
2014-04-26,35,43.5,56.63474
2014-04-26,36,37,37
2014-04-26,37,35.58504,44.44
2014-04-26,38,43.13,59.23423
2014-04-26,39,37.77879,44.79
2014-04-26,40,34.14288,44.29
2014-04-26,41,34.21921,44.59
2014-04-26,42,35.4229,49.93
2014-04-26,43,49.88,91.67667
2014-04-26,44,52.4,70.07
2014-04-26,45,34.03036,50.19
2014-04-26,46,33.63955,46.31
2014-04-26,47,33.0254,47.79
2014-04-26,48,33.02108,45.42
2014-04-27,1,32.30407,37.99
2014-04-27,2,31.26295,35.69
2014-04-27,3,32.15,35.88
2014-04-27,4,36.96,48.54311
2014-04-27,5,36.44,50.28889
2014-04-27,6,36.02,50.39812
2014-04-27,7,35.73,50.27774
2014-04-27,8,32.14933,35.74
2014-04-27,9,31.05135,34.3
2014-04-27,10,30.23084,33.78
2014-04-27,11,30.04995,33.18
2014-04-27,12,29.73541,32.93
2014-04-27,13,29.89494,33.02
2014-04-27,14,29.74995,33.92
2014-04-27,15,30.25029,35.24
2014-04-27,16,31.02983,36.33
2014-04-27,17,34.64897,38.78
2014-04-27,18,33.78618,38.76
2014-04-27,19,33.55761,40.95
2014-04-27,20,34.31,41.09
2014-04-27,21,34.31,43.35
2014-04-27,22,43.02,54.69307
2014-04-27,23,41.17,99.80468
2014-04-27,24,45.38,136.89766
2014-04-27,25,49.72,156.54352
2014-04-27,26,57.99,143.16432
2014-04-27,27,41.28,144.44162
2014-04-27,28,42.55,138.25058
2014-04-27,29,43.7,120.64086
2014-04-27,30,44.92,65.1511
2014-04-27,31,45.87,58.1124
2014-04-27,32,45.27,60.21999
2014-04-27,33,47.42,67.15308
2014-04-27,34,48.66,86.01631
2014-04-27,35,56.97,83.25886
2014-04-27,36,57.89,82.21404
2014-04-27,37,60.08,81.27793
2014-04-27,38,57.4,88.48228
2014-04-27,39,59.23,97.90932
2014-04-27,40,59.23,95.98512
2014-04-27,41,60.34,100.90668
2014-04-27,42,75.03,99.14403
2014-04-27,43,71.25,89.48575
2014-04-27,44,60.33,75.6185
2014-04-27,45,52.65,62.88745
2014-04-27,46,52.58,58.07892
2014-04-27,47,43.03,53.1723
2014-04-27,48,43.38,53.01318
2014-04-28,1,43.17,50.21643
2014-04-28,2,43.15,49.95393
2014-04-28,3,43.16,51.2552
2014-04-28,4,42.75,50.08346
2014-04-28,5,40.1,50.07946
2014-04-28,6,38.17,50.04447
2014-04-28,7,36.02,50.05976
2014-04-28,8,35.89,50.10043
2014-04-28,9,34.97,50.04951
2014-04-28,10,34.6,50.09829
2014-04-28,11,38.21,43.28998
2014-04-28,12,35.04,35.04
2014-04-28,13,41.78,48.58369
2014-04-28,14,43.18,53.77947
2014-04-28,15,40.89,62.04293
2014-04-28,16,44.08,83.22987
2014-04-28,17,49.18,98.56754
2014-04-28,18,52.7,100.98972
2014-04-28,19,63.01,86.11777
2014-04-28,20,65.89,87.39679
2014-04-28,21,65.86,75.22907
2014-04-28,22,65.99,75.15253
2014-04-28,23,58.71,67.85511
2014-04-28,24,58.84,63.66177
2014-04-28,25,61.7,64.38639
2014-04-28,26,57.41,61.48846
2014-04-28,27,51.87,67.65204
2014-04-28,28,45.47237,45.47237
2014-04-28,29,46.8765,46.8765
2014-04-28,30,34.73164,49.87
2014-04-28,31,34.1403,45.6
2014-04-28,32,34.5042,47.41
2014-04-28,33,48.96,52.23898
2014-04-28,34,49.7,69.05341
2014-04-28,35,58.1249,58.1249
2014-04-28,36,49.43,49.43
2014-04-28,37,46.6214,46.6214
2014-04-28,38,34.34779,59.67
2014-04-28,39,34.42917,48.02
2014-04-28,40,34.35764,47.66
2014-04-28,41,34.33492,46.77
2014-04-28,42,48.32,60.86936
2014-04-28,43,51.14,62.8911
2014-04-28,44,34.24161,45.35
2014-04-28,45,34.21569,42.62
2014-04-28,46,34.0022,40.77
2014-04-28,47,40.72,51.95833
2014-04-28,48,41.34,50.93394
2014-04-29,1,32.53192,34.82
2014-04-29,2,32,32.39
2014-04-29,3,32.02642,35.37
2014-04-29,4,35.24,50.05392
2014-04-29,5,35.07,56.88064
2014-04-29,6,32.0326,34.84
2014-04-29,7,32.05,33.95
2014-04-29,8,32.05,34.04
2014-04-29,9,32.05,33.73
2014-04-29,10,32.05,33.22
2014-04-29,11,32.5,35.62
2014-04-29,12,31.85627,35.35
2014-04-29,13,34.03488,38.15
2014-04-29,14,35,41.13
2014-04-29,15,42.49,50.41449
2014-04-29,16,45.81,57.28062
2014-04-29,17,45.73,62.3772
2014-04-29,18,46.25,61.57466
2014-04-29,19,57.18,59.9652
2014-04-29,20,56.22554,56.22554
2014-04-29,21,52.98,52.98
2014-04-29,22,35,57.56
2014-04-29,23,35.36812,52.59
2014-04-29,24,34.19784,52.32
2014-04-29,25,34.32462,51.81
2014-04-29,26,34.29525,51.22
2014-04-29,27,34.19003,46.55
2014-04-29,28,33.85406,45.71
2014-04-29,29,34.09322,44.2
2014-04-29,30,33.93494,42.5
2014-04-29,31,33.72035,43.41
2014-04-29,32,33.9547,43.33
2014-04-29,33,34.11203,45.23
2014-04-29,34,44,44
2014-04-29,35,44.68,44.68
2014-04-29,36,34.71698,48.03
2014-04-29,37,34.44847,46.39
2014-04-29,38,34.31445,46.23
2014-04-29,39,34.31221,43.76
2014-04-29,40,34.31889,44.51
2014-04-29,41,34.31225,45.24
2014-04-29,42,34.6111,47.75
2014-04-29,43,34.14796,42.84
2014-04-29,44,33.54072,38.11
2014-04-29,45,34.207,40.5
2014-04-29,46,33.99665,39.96
2014-04-29,47,41.31,53
2014-04-29,48,42.17,55
2014-04-30,1,36.51,54.88921
2014-04-30,2,32.77068,38.3
2014-04-30,3,39.08,51.23299
2014-04-30,4,39.12,56.72961
2014-04-30,5,39.33,56.77463
2014-04-30,6,38.27,56.7623
2014-04-30,7,32.86,37.38
2014-04-30,8,32.5993,37.21
2014-04-30,9,32.4379,39.22
2014-04-30,10,32.51816,37.72
2014-04-30,11,36.01,36.01
2014-04-30,12,36.01,36.01
2014-04-30,13,40.01,43.6011
2014-04-30,14,41.18,42.34139
2014-04-30,15,45.53,64.78397
2014-04-30,16,48.45,122.32799
2014-04-30,17,58.89,126.25176
2014-04-30,18,70.25,76.52317
2014-04-30,19,72.68,95.91623
2014-04-30,20,74.92,114.10108
2014-04-30,21,77.09,116.15761
2014-04-30,22,77.31,110.30874
2014-04-30,23,70.33,88.47447
2014-04-30,24,34.7697,71
2014-04-30,25,34.71522,71.13
2014-04-30,26,34.60154,69.5
2014-04-30,27,34.14772,64.4
2014-04-30,28,34.2815,62.11
2014-04-30,29,34.4156,60.9
2014-04-30,30,34.10868,59.81
2014-04-30,31,34.49718,49.11
2014-04-30,32,34.5,50.92
2014-04-30,33,46.74481,46.74481
2014-04-30,34,51.18,51.18
2014-04-30,35,35.6,64.46
2014-04-30,36,34.59518,57.53
2014-04-30,37,34.22678,56.78
2014-04-30,38,33.88274,55.85
2014-04-30,39,33.68747,47.4
2014-04-30,40,33.62298,46.41
2014-04-30,41,33.78254,46.73
2014-04-30,42,34.18167,48.75
2014-04-30,43,33.62262,50.03
2014-04-30,44,34.25,47.12
2014-04-30,45,34.15,42.55
2014-04-30,46,33.59328,41.31
2014-04-30,47,34.17514,41.77
2014-04-30,48,33.69791,39.1
2014-05-01,1,33.03529,34.24
2014-05-01,2,32.74431,33.32
2014-05-01,3,33,33.74
2014-05-01,4,33,37.41
2014-05-01,5,32.5276,36.78
2014-05-01,6,31.15813,36.53
2014-05-01,7,30.28468,34.78
2014-05-01,8,30.66671,35.39
2014-05-01,9,31.16601,34.18
2014-05-01,10,30.66882,34.69
2014-05-01,11,31.95285,35.81
2014-05-01,12,31.70034,34.75
2014-05-01,13,31.90193,34.77
2014-05-01,14,31.8453,39.31
2014-05-01,15,32.70499,37.32
2014-05-01,16,33.52892,40.62
2014-05-01,17,34.53413,34.9
2014-05-01,18,34.85328,38.83
2014-05-01,19,42.65,52.36661
2014-05-01,20,43.93,59.58071
2014-05-01,21,42.3,94.97353
2014-05-01,22,43.09,108.38695
2014-05-01,23,45.99,105.10992
2014-05-01,24,46.72,104.94214
2014-05-01,25,49.29,118.22971
2014-05-01,26,45.41,90.11346
2014-05-01,27,39.84,61.95804
2014-05-01,28,41.02,43.27431
2014-05-01,29,33.7955,40.47
2014-05-01,30,33.95451,39.63
2014-05-01,31,33.32548,47.38
2014-05-01,32,33.68882,46.16
2014-05-01,33,33.61846,48.56
2014-05-01,34,33.75518,47.36
2014-05-01,35,34.2,48.65
2014-05-01,36,34.21087,45.4
2014-05-01,37,34.12096,44.54
2014-05-01,38,33.96258,43.6
2014-05-01,39,33.70776,40.42
2014-05-01,40,34.2,39.54
2014-05-01,41,39.77,52.12
2014-05-01,42,41.72,52.86
2014-05-01,43,34.2,44.35
2014-05-01,44,33.1585,40.67
2014-05-01,45,33.41737,40.28
2014-05-01,46,33.51458,39.57
2014-05-01,47,41.98,50.95968
2014-05-01,48,37.57,51.7725
2014-05-02,1,34.53,52
2014-05-02,2,31.7457,32.96
2014-05-02,3,32.76,51.75505
2014-05-02,4,33.03,54.68917
2014-05-02,5,36.07027,36.07027
2014-05-02,6,32.82,54.20281
2014-05-02,7,32.81,53.28628
2014-05-02,8,32.65,49.90064
2014-05-02,9,32.46,52.20466
2014-05-02,10,32.79,50.58124
2014-05-02,11,34.35,41.28584
2014-05-02,12,33.32,35.37832
2014-05-02,13,36.08,42.75289
2014-05-02,14,35.22,48.19689
2014-05-02,15,40.73,54.46986
2014-05-02,16,42.45,64.46134
2014-05-02,17,42.13,68.97719
2014-05-02,18,34.90745,41.49
2014-05-02,19,36,46.3
2014-05-02,20,33.54554,49.79
2014-05-02,21,33.15142,50.13
2014-05-02,22,33.37887,52.56
2014-05-02,23,45.29,63.83214
2014-05-02,24,45.3,100.30057
2014-05-02,25,46.95,102.252
2014-05-02,26,45.28,63.03391
2014-05-02,27,33.21271,42.24
2014-05-02,28,33.55295,42
2014-05-02,29,33.49568,41.52
2014-05-02,30,33.39737,41.63
2014-05-02,31,32.94322,39.3
2014-05-02,32,32.82795,38.59
2014-05-02,33,35.77784,40.67
2014-05-02,34,33.05,40.73
2014-05-02,35,33.2407,42.3
2014-05-02,36,33.27073,41.3
2014-05-02,37,40.56,58.78079
2014-05-02,38,41.3,94.89561
2014-05-02,39,43.17,93.49567
2014-05-02,40,44.06,78.42228
2014-05-02,41,34.48986,44.02
2014-05-02,42,44.98,53.57273
2014-05-02,43,47.46,52.37988
2014-05-02,44,43.97,53.76482
2014-05-02,45,33.4843,40.53
2014-05-02,46,33.12251,40.12
2014-05-02,47,39.92,52.32756
2014-05-02,48,40.07,51.76683
2014-05-03,1,37.18,51.44709
2014-05-03,2,32.38827,38.09
2014-05-03,3,32.59503,38.48
2014-05-03,4,41.53,50.38481
2014-05-03,5,39.14,51.36259
2014-05-03,6,33,37.5
2014-05-03,7,35.15,46
2014-05-03,8,34.6,46
2014-05-03,9,34.3,46
2014-05-03,10,34.03,46
2014-05-03,11,33.36933,33.92
2014-05-03,12,32.25966,33.03
2014-05-03,13,34.6,44.66699
2014-05-03,14,32.55,36.46
2014-05-03,15,32.46616,37.53
2014-05-03,16,32.81162,38.59
2014-05-03,17,33.06727,39.77
2014-05-03,18,33.14275,38.92
2014-05-03,19,34,49.36
2014-05-03,20,33.56596,53.49
2014-05-03,21,33.83821,54.69
2014-05-03,22,33.56158,52.83
2014-05-03,23,33.39664,50.1
2014-05-03,24,32.84951,48.83
2014-05-03,25,32.5271,44.88
2014-05-03,26,33.07251,41.71
2014-05-03,27,32.64794,35.48
2014-05-03,28,32.2658,34.61
2014-05-03,29,32.12459,34.43
2014-05-03,30,31.92515,34.45
2014-05-03,31,31.96376,33.75
2014-05-03,32,31.96649,33.6
2014-05-03,33,32.07767,34.4
2014-05-03,34,32.52444,36.26
2014-05-03,35,32.84561,45.83
2014-05-03,36,33.16439,43.76
2014-05-03,37,33.58866,41.47
2014-05-03,38,34,41.83
2014-05-03,39,33.47516,42.68
2014-05-03,40,33.87886,42
2014-05-03,41,33.53926,42.87
2014-05-03,42,48.68,62.65134
2014-05-03,43,50.13,65.26109
2014-05-03,44,33.43907,47.73
2014-05-03,45,33.00555,42.62
2014-05-03,46,33.04827,40.55
2014-05-03,47,33.33463,43.66
2014-05-03,48,33.45724,43.61
2014-05-04,1,35.12,50.3503
2014-05-04,2,33.25,35.5
2014-05-04,3,33,35.4
2014-05-04,4,32.79344,35.14
2014-05-04,5,32.08203,35.56
2014-05-04,6,32.07867,35.42
2014-05-04,7,31.21548,36.29
2014-05-04,8,30.0906,35.13
2014-05-04,9,30.30498,34.75
2014-05-04,10,30.14962,34.79
2014-05-04,11,30.56004,33.6
2014-05-04,12,30.30952,33.53
2014-05-04,13,30.46873,34.12
2014-05-04,14,30.77401,34.16
2014-05-04,15,31.4758,33.87
2014-05-04,16,33,35.35
2014-05-04,17,38.37,46.14552
2014-05-04,18,38.94,50.89849
2014-05-04,19,32.32332,38.47
2014-05-04,20,32.57463,36.77
2014-05-04,21,32.83207,40.18
2014-05-04,22,32.84593,42.69
2014-05-04,23,33.00451,45.13
2014-05-04,24,32.9505,44.72
2014-05-04,25,32.9962,44.63
2014-05-04,26,32.86111,42.83
2014-05-04,27,32.71537,35.52
2014-05-04,28,31.84572,35.2
2014-05-04,29,31.77081,35.56
2014-05-04,30,31.68339,35.91
2014-05-04,31,31.80365,38.91
2014-05-04,32,32.30494,38.52
2014-05-04,33,32.87141,39.17
2014-05-04,34,32.74654,38.69
2014-05-04,35,33.04791,41.65
2014-05-04,36,42.44,57.26277
2014-05-04,37,43.57,61.33773
2014-05-04,38,43.52,60.84422
2014-05-04,39,33.13798,45.05
2014-05-04,40,33.39903,44.73
2014-05-04,41,33.54287,44.81
2014-05-04,42,49.26,66.34573
2014-05-04,43,52.22,71.14701
2014-05-04,44,48.72,69.56032
2014-05-04,45,33.15782,42.94
2014-05-04,46,33.0679,40.49
2014-05-04,47,33.0757,40.91
2014-05-04,48,30.18498,38.22
2014-05-05,1,28.43578,36.49
2014-05-05,2,28.11218,36.16
2014-05-05,3,28.66789,35.92
2014-05-05,4,28.38295,35.23
2014-05-05,5,28.84397,33.33
2014-05-05,6,28.65345,33.33
2014-05-05,7,29.10109,33.3
2014-05-05,8,28.87553,32.88
2014-05-05,9,28.46866,33.12
2014-05-05,10,28.51064,32.99
2014-05-05,11,29.62345,33.03
2014-05-05,12,29.51585,33.14
2014-05-05,13,34.83,46
2014-05-05,14,30.40654,34.98
2014-05-05,15,34.34,50.95283
2014-05-05,16,35.91,51.1774
2014-05-05,17,32.77934,34.96
2014-05-05,18,32.89827,36.85
2014-05-05,19,32.15259,38.75
2014-05-05,20,32.55687,38.46
2014-05-05,21,32.63137,38.13
2014-05-05,22,31.39865,37.52
2014-05-05,23,32.98302,36.2
2014-05-05,24,33.04174,36.12
2014-05-05,25,33.06,36.02
2014-05-05,26,30.98459,35.94
2014-05-05,27,30.72997,35
2014-05-05,28,32.37515,34.97
2014-05-05,29,31.72343,34.82
2014-05-05,30,31.73604,34.7
2014-05-05,31,32.42755,34.93
2014-05-05,32,31.73524,35.13
2014-05-05,33,31.85363,35.35
2014-05-05,34,32.20724,35.55
2014-05-05,35,32.61872,40.17
2014-05-05,36,40.05,52.8
2014-05-05,37,34.40044,39.9
2014-05-05,38,33.19754,39.6
2014-05-05,39,33.01236,39.28
2014-05-05,40,38.91,56.26
2014-05-05,41,39.57,56.28
2014-05-05,42,42.26,57.44792
2014-05-05,43,46.32,57.89
2014-05-05,44,33.31492,41.38
2014-05-05,45,33.15155,38.7
2014-05-05,46,33.16475,37.83
2014-05-05,47,31.75333,35.24
2014-05-05,48,31.12988,32.4
2014-05-06,1,29.36794,32.27
2014-05-06,2,29.58358,31.36
2014-05-06,3,29.73168,31.29
2014-05-06,4,29.5428,32.67
2014-05-06,5,28.45014,32.05
2014-05-06,6,32.19,49.18688
2014-05-06,7,31.09,49.81242
2014-05-06,8,31.28,49.94168
2014-05-06,9,31.46,49.93532
2014-05-06,10,31.37,49.88
2014-05-06,11,32.88,49.99247
2014-05-06,12,30.70453,32.53
2014-05-06,13,33.87,49.95166
2014-05-06,14,33.84,50
2014-05-06,15,32.61092,40.37
2014-05-06,16,32.15989,42.08
2014-05-06,17,33.5,42.21
2014-05-06,18,42.3,90.15242
2014-05-06,19,42.18,101.46151
2014-05-06,20,44.08235,44.08235
2014-05-06,21,33.43183,40.78
2014-05-06,22,33.23259,41.52
2014-05-06,23,33.19682,44.77
2014-05-06,24,32.71692,44.96
2014-05-06,25,32.75486,43.73
2014-05-06,26,32.39294,42.67
2014-05-06,27,31.77493,38.64
2014-05-06,28,32.49913,38.31
2014-05-06,29,32.36357,38.27
2014-05-06,30,31.38916,38.31
2014-05-06,31,31.80147,38.17
2014-05-06,32,31.88721,38.94
2014-05-06,33,32.49874,40.08
2014-05-06,34,33.1,40.74
2014-05-06,35,32.8412,45.98
2014-05-06,36,32.84336,42.47
2014-05-06,37,33.02478,42.26
2014-05-06,38,32.91442,41.42
2014-05-06,39,32.70729,40.62
2014-05-06,40,32.47077,40.42
2014-05-06,41,32.407,40.3
2014-05-06,42,32.10345,40.39
2014-05-06,43,32.57714,40.53
2014-05-06,44,32.03099,40.18
2014-05-06,45,31.65672,39.46
2014-05-06,46,31.22423,38.38
2014-05-06,47,31.75365,36.96
2014-05-06,48,31.35148,35.18
2014-05-07,1,30.64089,33.81
2014-05-07,2,30.73106,33.01
2014-05-07,3,30.73568,33.36
2014-05-07,4,30.59386,33.38
2014-05-07,5,30.37411,33.39
2014-05-07,6,30.16211,33.11
2014-05-07,7,29.29492,31.82
2014-05-07,8,27.86734,31.55
2014-05-07,9,22.37635,30.84
2014-05-07,10,22.36027,30.63
2014-05-07,11,22.28796,31.28
2014-05-07,12,19.91173,31.42
2014-05-07,13,28.48293,33.31
2014-05-07,14,30.62138,34.88
2014-05-07,15,32.7612,40.17
2014-05-07,16,33.55203,44.46
2014-05-07,17,33.10002,45.37
2014-05-07,18,33.49613,44.85
2014-05-07,19,33.56002,47.04
2014-05-07,20,32.93432,46.58
2014-05-07,21,32.95906,44.16
2014-05-07,22,33.01889,42.72
2014-05-07,23,33.18522,39.13
2014-05-07,24,33.36195,38.2
2014-05-07,25,33.27021,36.08
2014-05-07,26,33.14881,36.21
2014-05-07,27,32.98935,35.44
2014-05-07,28,32.9707,35.24
2014-05-07,29,32.97892,35.03
2014-05-07,30,32.68652,34.9
2014-05-07,31,32.7644,37.49
2014-05-07,32,32.77444,37.69
2014-05-07,33,33.41436,38.31
2014-05-07,34,38.67,45.07
2014-05-07,35,34,44.65
2014-05-07,36,42.44,49.79
2014-05-07,37,33.97258,40.99
2014-05-07,38,32.95119,40.88
2014-05-07,39,43.34,56.9914
2014-05-07,40,42.62,59.59542
2014-05-07,41,41.73,56.41979
2014-05-07,42,41.74,55.47612
2014-05-07,43,43.21,54.01662
2014-05-07,44,32.78218,40.35
2014-05-07,45,32.15498,39.99
2014-05-07,46,30.42897,38.9
2014-05-07,47,30.53955,37.18
2014-05-07,48,30.32034,36.03
2014-05-08,1,29.68444,34.18
2014-05-08,2,29.04279,30.78
2014-05-08,3,31.48612,31.48612
2014-05-08,4,30.43127,31.9
2014-05-08,5,30.11993,31.58
2014-05-08,6,30.45752,31.51
2014-05-08,7,30.25307,30.78
2014-05-08,8,28.95041,30.53
2014-05-08,9,28.52028,30.55
2014-05-08,10,30.5,30.5
2014-05-08,11,31.42,31.42
2014-05-08,12,31.44902,31.44902
2014-05-08,13,34.86,52.42443
2014-05-08,14,37.28,39.03906
2014-05-08,15,38.05,45.5698
2014-05-08,16,39.88,48.03886
2014-05-08,17,38.56,47.08628
2014-05-08,18,33.1202,38.46
2014-05-08,19,34,44.85
2014-05-08,20,45.04,54.30671
2014-05-08,21,44.46,51.99825
2014-05-08,22,44.33,51.43967
2014-05-08,23,40.13,72.88273
2014-05-08,24,39.29,83.33444
2014-05-08,25,41.28,72.38886
2014-05-08,26,41.49,65.59888
2014-05-08,27,40,43.89291
2014-05-08,28,40.31,40.71
2014-05-08,29,39.09094,39.09094
2014-05-08,30,39.23,40.00715
2014-05-08,31,38.28,38.28
2014-05-08,32,43.87,51.10502
2014-05-08,33,48.4,53.14984
2014-05-08,34,50.37,87.50539
2014-05-08,35,51.65,67.13209
2014-05-08,36,50.58,54.30476
2014-05-08,37,43.18,54.60508
2014-05-08,38,42.98,56.93879
2014-05-08,39,41.26,53.14172
2014-05-08,40,41.53,53.61377
2014-05-08,41,40.19,53.1598
2014-05-08,42,40.11,53.84
2014-05-08,43,43.22,55.77757
2014-05-08,44,33.40849,41.36
2014-05-08,45,32.95188,40.98
2014-05-08,46,32.70086,40.01
2014-05-08,47,33.0666,42
2014-05-08,48,33.56262,39.87
2014-05-09,1,30.64231,32.9
2014-05-09,2,30.41576,32.52
